,filename,fold,target,category,esc10,src_file,take
753,"['2-37806-A-40.wav', '2-101676-A-10.wav', '2-119102-A-21.wav']",2,"[5, 6, 9]","['helicopter', 'rain', 'sneezing']",True,"[37806, 101676, 119102]","['A', 'A', 'A']"
754,"['2-37806-A-40.wav', '2-107351-A-20.wav', '2-101676-A-10.wav']",2,"[5, 3, 6]","['helicopter', 'crying_baby', 'rain']",True,"[37806, 107351, 101676]","['A', 'A', 'A']"
755,"['2-37806-A-40.wav', '2-118072-A-0.wav', '2-18766-B-12.wav']",2,"[5, 4, 2]","['helicopter', 'dog', 'crackling_fire']",True,"[37806, 118072, 18766]","['A', 'A', 'B']"
756,"['2-37806-B-40.wav', '2-116400-A-0.wav', '2-18766-B-12.wav']",2,"[5, 4, 2]","['helicopter', 'dog', 'crackling_fire']",True,"[37806, 116400, 18766]","['B', 'A', 'B']"
757,"['2-37806-B-40.wav', '2-107351-B-20.wav', '2-50668-B-41.wav']",2,"[5, 3, 0]","['helicopter', 'crying_baby', 'chainsaw']",True,"[37806, 107351, 50668]","['B', 'B', 'B']"
758,"['2-37806-B-40.wav', '2-117625-A-10.wav', '2-50667-B-41.wav']",2,"[5, 6, 0]","['helicopter', 'rain', 'chainsaw']",True,"[37806, 117625, 50667]","['B', 'A', 'B']"
759,"['2-37806-B-40.wav', '2-114587-A-0.wav', '2-188822-D-40.wav']",2,"[5, 4, 5]","['helicopter', 'dog', 'helicopter']",True,"[37806, 114587, 188822]","['B', 'A', 'D']"
760,"['2-37806-B-40.wav', '2-118104-A-21.wav', '2-87781-A-10.wav']",2,"[5, 9, 6]","['helicopter', 'sneezing', 'rain']",True,"[37806, 118104, 87781]","['B', 'A', 'A']"
761,"['2-37806-B-40.wav', '2-117271-A-0.wav', '2-77945-A-41.wav']",2,"[5, 4, 0]","['helicopter', 'dog', 'chainsaw']",True,"[37806, 117271, 77945]","['B', 'A', 'A']"
762,"['2-37806-C-40.wav', '2-101676-A-10.wav', '2-109505-A-21.wav']",2,"[5, 6, 9]","['helicopter', 'rain', 'sneezing']",True,"[37806, 101676, 109505]","['C', 'A', 'A']"
763,"['2-37806-C-40.wav', '2-107351-A-20.wav', '2-119748-A-38.wav']",2,"[5, 3, 1]","['helicopter', 'crying_baby', 'clock_tick']",True,"[37806, 107351, 119748]","['C', 'A', 'A']"
764,"['2-37806-C-40.wav', '2-117271-A-0.wav', '2-77945-A-41.wav']",2,"[5, 4, 0]","['helicopter', 'dog', 'chainsaw']",True,"[37806, 117271, 77945]","['C', 'A', 'A']"
765,"['2-37806-C-40.wav', '2-117271-A-0.wav', '2-109505-A-21.wav']",2,"[5, 4, 9]","['helicopter', 'dog', 'sneezing']",True,"[37806, 117271, 109505]","['C', 'A', 'A']"
766,"['2-37806-C-40.wav', '2-114280-A-0.wav', '2-30322-B-12.wav']",2,"[5, 4, 2]","['helicopter', 'dog', 'crackling_fire']",True,"[37806, 114280, 30322]","['C', 'A', 'B']"
767,"['2-37806-C-40.wav', '2-107351-A-20.wav', '2-122104-A-0.wav']",2,"[5, 3, 4]","['helicopter', 'crying_baby', 'dog']",True,"[37806, 107351, 122104]","['C', 'A', 'A']"
768,"['2-37806-D-40.wav', '2-114280-A-0.wav', '2-107351-A-20.wav']",2,"[5, 4, 3]","['helicopter', 'dog', 'crying_baby']",True,"[37806, 114280, 107351]","['D', 'A', 'A']"
769,"['2-37806-D-40.wav', '2-101676-A-10.wav', '2-50667-B-41.wav']",2,"[5, 6, 0]","['helicopter', 'rain', 'chainsaw']",True,"[37806, 101676, 50667]","['D', 'A', 'B']"
770,"['2-37806-D-40.wav', '2-117271-A-0.wav', '2-109505-A-21.wav']",2,"[5, 4, 9]","['helicopter', 'dog', 'sneezing']",True,"[37806, 117271, 109505]","['D', 'A', 'A']"
771,"['2-37806-D-40.wav', '2-117625-A-10.wav', '2-88724-A-38.wav']",2,"[5, 6, 1]","['helicopter', 'rain', 'clock_tick']",True,"[37806, 117625, 88724]","['D', 'A', 'A']"
772,"['2-37806-D-40.wav', '2-109505-A-21.wav', '2-188822-D-40.wav']",2,"[5, 9, 5]","['helicopter', 'sneezing', 'helicopter']",True,"[37806, 109505, 188822]","['D', 'A', 'D']"
773,"['2-37806-D-40.wav', '2-116400-A-0.wav', '2-18766-B-12.wav']",2,"[5, 4, 2]","['helicopter', 'dog', 'crackling_fire']",True,"[37806, 116400, 18766]","['D', 'A', 'B']"
774,"['2-50665-A-20.wav', '2-107351-B-20.wav', '2-37806-A-40.wav']",2,"[3, 3, 5]","['crying_baby', 'crying_baby', 'helicopter']",True,"[50665, 107351, 37806]","['A', 'B', 'A']"
775,"['2-50665-A-20.wav', '2-117271-A-0.wav', '2-18766-B-12.wav']",2,"[3, 4, 2]","['crying_baby', 'dog', 'crackling_fire']",True,"[50665, 117271, 18766]","['A', 'A', 'B']"
776,"['2-50665-A-20.wav', '2-116400-A-0.wav', '2-18766-B-12.wav']",2,"[3, 4, 2]","['crying_baby', 'dog', 'crackling_fire']",True,"[50665, 116400, 18766]","['A', 'A', 'B']"
777,"['2-50665-A-20.wav', '2-116400-A-0.wav', '2-82538-A-21.wav']",2,"[3, 4, 9]","['crying_baby', 'dog', 'sneezing']",True,"[50665, 116400, 82538]","['A', 'A', 'A']"
778,"['2-50665-A-20.wav', '2-101676-A-10.wav', '2-124662-A-11.wav']",2,"[3, 6, 8]","['crying_baby', 'rain', 'sea_waves']",True,"[50665, 101676, 124662]","['A', 'A', 'A']"
779,"['2-50665-A-20.wav', '2-107351-B-20.wav', '2-68391-B-41.wav']",2,"[3, 3, 0]","['crying_baby', 'crying_baby', 'chainsaw']",True,"[50665, 107351, 68391]","['A', 'B', 'B']"
780,"['2-50666-A-20.wav', '2-107351-B-20.wav', '2-122104-B-0.wav']",2,"[3, 3, 4]","['crying_baby', 'crying_baby', 'dog']",True,"[50666, 107351, 122104]","['A', 'B', 'B']"
781,"['2-50666-A-20.wav', '2-114587-A-0.wav', '2-73027-A-10.wav']",2,"[3, 4, 6]","['crying_baby', 'dog', 'rain']",True,"[50666, 114587, 73027]","['A', 'A', 'A']"
782,"['2-50666-A-20.wav', '2-102852-A-11.wav', '2-117271-A-0.wav']",2,"[3, 8, 4]","['crying_baby', 'sea_waves', 'dog']",True,"[50666, 102852, 117271]","['A', 'A', 'A']"
783,"['2-50666-A-20.wav', '2-107351-B-20.wav', '2-37806-A-40.wav']",2,"[3, 3, 5]","['crying_baby', 'crying_baby', 'helicopter']",True,"[50666, 107351, 37806]","['A', 'B', 'A']"
784,"['2-50666-A-20.wav', '2-109505-A-21.wav', '2-37806-D-40.wav']",2,"[3, 9, 5]","['crying_baby', 'sneezing', 'helicopter']",True,"[50666, 109505, 37806]","['A', 'A', 'D']"
785,"['2-50666-A-20.wav', '2-107351-A-20.wav', '2-116400-A-0.wav']",2,"[3, 3, 4]","['crying_baby', 'crying_baby', 'dog']",True,"[50666, 107351, 116400]","['A', 'A', 'A']"
786,"['2-50667-A-41.wav', '2-109505-A-21.wav', '2-188822-C-40.wav']",2,"[0, 9, 5]","['chainsaw', 'sneezing', 'helicopter']",True,"[50667, 109505, 188822]","['A', 'A', 'C']"
787,"['2-50667-A-41.wav', '2-117625-A-10.wav', '2-81270-A-1.wav']",2,"[0, 6, 7]","['chainsaw', 'rain', 'rooster']",True,"[50667, 117625, 81270]","['A', 'A', 'A']"
788,"['2-50667-A-41.wav', '2-109505-A-21.wav', '2-188822-D-40.wav']",2,"[0, 9, 5]","['chainsaw', 'sneezing', 'helicopter']",True,"[50667, 109505, 188822]","['A', 'A', 'D']"
789,"['2-50667-A-41.wav', '2-114587-A-0.wav', '2-125966-A-11.wav']",2,"[0, 4, 8]","['chainsaw', 'dog', 'sea_waves']",True,"[50667, 114587, 125966]","['A', 'A', 'A']"
790,"['2-50667-A-41.wav', '2-118072-A-0.wav', '2-117625-A-10.wav']",2,"[0, 4, 6]","['chainsaw', 'dog', 'rain']",True,"[50667, 118072, 117625]","['A', 'A', 'A']"
791,"['2-50667-A-41.wav', '2-101676-A-10.wav', '2-102852-A-11.wav']",2,"[0, 6, 8]","['chainsaw', 'rain', 'sea_waves']",True,"[50667, 101676, 102852]","['A', 'A', 'A']"
792,"['2-50667-B-41.wav', '2-117271-A-0.wav', '2-50667-A-41.wav']",2,"[0, 4, 0]","['chainsaw', 'dog', 'chainsaw']",True,"[50667, 117271, 50667]","['B', 'A', 'A']"
793,"['2-50667-B-41.wav', '2-102852-A-11.wav', '2-65747-A-12.wav']",2,"[0, 8, 2]","['chainsaw', 'sea_waves', 'crackling_fire']",True,"[50667, 102852, 65747]","['B', 'A', 'A']"
794,"['2-50667-B-41.wav', '2-116400-A-0.wav', '2-128631-A-21.wav']",2,"[0, 4, 9]","['chainsaw', 'dog', 'sneezing']",True,"[50667, 116400, 128631]","['B', 'A', 'A']"
795,"['2-50667-B-41.wav', '2-114587-A-0.wav', '2-73027-A-10.wav']",2,"[0, 4, 6]","['chainsaw', 'dog', 'rain']",True,"[50667, 114587, 73027]","['B', 'A', 'A']"
796,"['2-50667-B-41.wav', '2-118104-A-21.wav', '2-65747-A-12.wav']",2,"[0, 9, 2]","['chainsaw', 'sneezing', 'crackling_fire']",True,"[50667, 118104, 65747]","['B', 'A', 'A']"
797,"['2-50667-B-41.wav', '2-102852-A-11.wav', '2-117271-A-0.wav']",2,"[0, 8, 4]","['chainsaw', 'sea_waves', 'dog']",True,"[50667, 102852, 117271]","['B', 'A', 'A']"
798,"['2-50668-A-41.wav', '2-109505-A-21.wav', '2-77945-B-41.wav']",2,"[0, 9, 0]","['chainsaw', 'sneezing', 'chainsaw']",True,"[50668, 109505, 77945]","['A', 'A', 'B']"
799,"['2-50668-A-41.wav', '2-118072-A-0.wav', '2-188822-A-40.wav']",2,"[0, 4, 5]","['chainsaw', 'dog', 'helicopter']",True,"[50668, 118072, 188822]","['A', 'A', 'A']"
800,"['2-50668-A-41.wav', '2-101676-A-10.wav', '2-50667-B-41.wav']",2,"[0, 6, 0]","['chainsaw', 'rain', 'chainsaw']",True,"[50668, 101676, 50667]","['A', 'A', 'B']"
801,"['2-50668-A-41.wav', '2-116400-A-0.wav', '2-141584-A-38.wav']",2,"[0, 4, 1]","['chainsaw', 'dog', 'clock_tick']",True,"[50668, 116400, 141584]","['A', 'A', 'A']"
802,"['2-50668-A-41.wav', '2-117625-A-10.wav', '2-88724-A-38.wav']",2,"[0, 6, 1]","['chainsaw', 'rain', 'clock_tick']",True,"[50668, 117625, 88724]","['A', 'A', 'A']"
803,"['2-50668-A-41.wav', '2-118072-A-0.wav', '2-18766-A-12.wav']",2,"[0, 4, 2]","['chainsaw', 'dog', 'crackling_fire']",True,"[50668, 118072, 18766]","['A', 'A', 'A']"
804,"['2-50668-B-41.wav', '2-100786-A-1.wav', '2-88724-A-38.wav']",2,"[0, 7, 1]","['chainsaw', 'rooster', 'clock_tick']",True,"[50668, 100786, 88724]","['B', 'A', 'A']"
805,"['2-50668-B-41.wav', '2-117271-A-0.wav', '2-50667-A-41.wav']",2,"[0, 4, 0]","['chainsaw', 'dog', 'chainsaw']",True,"[50668, 117271, 50667]","['B', 'A', 'A']"
806,"['2-50668-B-41.wav', '2-114587-A-0.wav', '2-73027-A-10.wav']",2,"[0, 4, 6]","['chainsaw', 'dog', 'rain']",True,"[50668, 114587, 73027]","['B', 'A', 'A']"
807,"['2-50668-B-41.wav', '2-114587-A-0.wav', '2-37806-D-40.wav']",2,"[0, 4, 5]","['chainsaw', 'dog', 'helicopter']",True,"[50668, 114587, 37806]","['B', 'A', 'D']"
808,"['2-50668-B-41.wav', '2-116400-A-0.wav', '2-95258-B-1.wav']",2,"[0, 4, 7]","['chainsaw', 'dog', 'rooster']",True,"[50668, 116400, 95258]","['B', 'A', 'B']"
809,"['2-50668-B-41.wav', '2-117271-A-0.wav', '2-109505-A-21.wav']",2,"[0, 4, 9]","['chainsaw', 'dog', 'sneezing']",True,"[50668, 117271, 109505]","['B', 'A', 'A']"
810,"['2-61311-A-12.wav', '2-109505-A-21.wav', '2-188822-C-40.wav']",2,"[2, 9, 5]","['crackling_fire', 'sneezing', 'helicopter']",True,"[61311, 109505, 188822]","['A', 'A', 'C']"
811,"['2-61311-A-12.wav', '2-100786-A-1.wav', '2-66637-A-20.wav']",2,"[2, 7, 3]","['crackling_fire', 'rooster', 'crying_baby']",True,"[61311, 100786, 66637]","['A', 'A', 'A']"
812,"['2-61311-A-12.wav', '2-118072-A-0.wav', '2-188822-A-40.wav']",2,"[2, 4, 5]","['crackling_fire', 'dog', 'helicopter']",True,"[61311, 118072, 188822]","['A', 'A', 'A']"
813,"['2-61311-A-12.wav', '2-107351-A-20.wav', '2-116400-A-0.wav']",2,"[2, 3, 4]","['crackling_fire', 'crying_baby', 'dog']",True,"[61311, 107351, 116400]","['A', 'A', 'A']"
814,"['2-61311-A-12.wav', '2-102852-A-11.wav', '2-88724-A-38.wav']",2,"[2, 8, 1]","['crackling_fire', 'sea_waves', 'clock_tick']",True,"[61311, 102852, 88724]","['A', 'A', 'A']"
815,"['2-61311-A-12.wav', '2-114280-A-0.wav', '2-119102-A-21.wav']",2,"[2, 4, 9]","['crackling_fire', 'dog', 'sneezing']",True,"[61311, 114280, 119102]","['A', 'A', 'A']"
816,"['2-65747-A-12.wav', '2-100786-A-1.wav', '2-88724-A-38.wav']",2,"[2, 7, 1]","['crackling_fire', 'rooster', 'clock_tick']",True,"[65747, 100786, 88724]","['A', 'A', 'A']"
817,"['2-65747-A-12.wav', '2-109505-A-21.wav', '2-188822-C-40.wav']",2,"[2, 9, 5]","['crackling_fire', 'sneezing', 'helicopter']",True,"[65747, 109505, 188822]","['A', 'A', 'C']"
818,"['2-65747-A-12.wav', '2-117271-A-0.wav', '2-18766-B-12.wav']",2,"[2, 4, 2]","['crackling_fire', 'dog', 'crackling_fire']",True,"[65747, 117271, 18766]","['A', 'A', 'B']"
819,"['2-65747-A-12.wav', '2-117271-A-0.wav', '2-50667-A-41.wav']",2,"[2, 4, 0]","['crackling_fire', 'dog', 'chainsaw']",True,"[65747, 117271, 50667]","['A', 'A', 'A']"
820,"['2-65747-A-12.wav', '2-100786-A-1.wav', '2-81731-A-10.wav']",2,"[2, 7, 6]","['crackling_fire', 'rooster', 'rain']",True,"[65747, 100786, 81731]","['A', 'A', 'A']"
821,"['2-65747-A-12.wav', '2-102852-A-11.wav', '2-88724-A-38.wav']",2,"[2, 8, 1]","['crackling_fire', 'sea_waves', 'clock_tick']",True,"[65747, 102852, 88724]","['A', 'A', 'A']"
822,"['2-65750-A-1.wav', '2-101676-A-10.wav', '2-119102-A-21.wav']",2,"[7, 6, 9]","['rooster', 'rain', 'sneezing']",True,"[65750, 101676, 119102]","['A', 'A', 'A']"
823,"['2-65750-A-1.wav', '2-118104-A-21.wav', '2-65747-A-12.wav']",2,"[7, 9, 2]","['rooster', 'sneezing', 'crackling_fire']",True,"[65750, 118104, 65747]","['A', 'A', 'A']"
824,"['2-65750-A-1.wav', '2-109505-A-21.wav', '2-188822-D-40.wav']",2,"[7, 9, 5]","['rooster', 'sneezing', 'helicopter']",True,"[65750, 109505, 188822]","['A', 'A', 'D']"
825,"['2-65750-A-1.wav', '2-117625-A-10.wav', '2-88724-A-38.wav']",2,"[7, 6, 1]","['rooster', 'rain', 'clock_tick']",True,"[65750, 117625, 88724]","['A', 'A', 'A']"
826,"['2-65750-A-1.wav', '2-118072-A-0.wav', '2-30322-A-12.wav']",2,"[7, 4, 2]","['rooster', 'dog', 'crackling_fire']",True,"[65750, 118072, 30322]","['A', 'A', 'A']"
827,"['2-65750-A-1.wav', '2-114587-A-0.wav', '2-188822-D-40.wav']",2,"[7, 4, 5]","['rooster', 'dog', 'helicopter']",True,"[65750, 114587, 188822]","['A', 'A', 'D']"
828,"['2-66637-A-20.wav', '2-117625-A-10.wav', '2-122104-A-0.wav']",2,"[3, 6, 4]","['crying_baby', 'rain', 'dog']",True,"[66637, 117625, 122104]","['A', 'A', 'A']"
829,"['2-66637-A-20.wav', '2-102852-A-11.wav', '2-65747-A-12.wav']",2,"[3, 8, 2]","['crying_baby', 'sea_waves', 'crackling_fire']",True,"[66637, 102852, 65747]","['A', 'A', 'A']"
830,"['2-66637-A-20.wav', '2-107351-B-20.wav', '2-37806-A-40.wav']",2,"[3, 3, 5]","['crying_baby', 'crying_baby', 'helicopter']",True,"[66637, 107351, 37806]","['A', 'B', 'A']"
831,"['2-66637-A-20.wav', '2-102852-A-11.wav', '2-118072-A-0.wav']",2,"[3, 8, 4]","['crying_baby', 'sea_waves', 'dog']",True,"[66637, 102852, 118072]","['A', 'A', 'A']"
832,"['2-66637-A-20.wav', '2-117625-A-10.wav', '2-30322-B-12.wav']",2,"[3, 6, 2]","['crying_baby', 'rain', 'crackling_fire']",True,"[66637, 117625, 30322]","['A', 'A', 'B']"
833,"['2-66637-A-20.wav', '2-100786-A-1.wav', '2-188822-D-40.wav']",2,"[3, 7, 5]","['crying_baby', 'rooster', 'helicopter']",True,"[66637, 100786, 188822]","['A', 'A', 'D']"
834,"['2-66637-B-20.wav', '2-117271-A-0.wav', '2-77945-A-41.wav']",2,"[3, 4, 0]","['crying_baby', 'dog', 'chainsaw']",True,"[66637, 117271, 77945]","['B', 'A', 'A']"
835,"['2-66637-B-20.wav', '2-118072-A-0.wav', '2-135728-A-38.wav']",2,"[3, 4, 1]","['crying_baby', 'dog', 'clock_tick']",True,"[66637, 118072, 135728]","['B', 'A', 'A']"
836,"['2-66637-B-20.wav', '2-101676-A-10.wav', '2-50667-B-41.wav']",2,"[3, 6, 0]","['crying_baby', 'rain', 'chainsaw']",True,"[66637, 101676, 50667]","['B', 'A', 'B']"
837,"['2-66637-B-20.wav', '2-116400-A-0.wav', '2-188822-A-40.wav']",2,"[3, 4, 5]","['crying_baby', 'dog', 'helicopter']",True,"[66637, 116400, 188822]","['B', 'A', 'A']"
838,"['2-66637-B-20.wav', '2-118072-A-0.wav', '2-188822-A-40.wav']",2,"[3, 4, 5]","['crying_baby', 'dog', 'helicopter']",True,"[66637, 118072, 188822]","['B', 'A', 'A']"
839,"['2-66637-B-20.wav', '2-101676-A-10.wav', '2-68391-A-41.wav']",2,"[3, 6, 0]","['crying_baby', 'rain', 'chainsaw']",True,"[66637, 101676, 68391]","['B', 'A', 'A']"
840,"['2-68391-A-41.wav', '2-114587-A-0.wav', '2-18766-A-12.wav']",2,"[0, 4, 2]","['chainsaw', 'dog', 'crackling_fire']",True,"[68391, 114587, 18766]","['A', 'A', 'A']"
841,"['2-68391-A-41.wav', '2-102852-A-11.wav', '2-88724-A-38.wav']",2,"[0, 8, 1]","['chainsaw', 'sea_waves', 'clock_tick']",True,"[68391, 102852, 88724]","['A', 'A', 'A']"
842,"['2-68391-A-41.wav', '2-109505-A-21.wav', '2-118964-A-0.wav']",2,"[0, 9, 4]","['chainsaw', 'sneezing', 'dog']",True,"[68391, 109505, 118964]","['A', 'A', 'A']"
843,"['2-68391-A-41.wav', '2-107351-A-20.wav', '2-71162-A-1.wav']",2,"[0, 3, 7]","['chainsaw', 'crying_baby', 'rooster']",True,"[68391, 107351, 71162]","['A', 'A', 'A']"
844,"['2-68391-A-41.wav', '2-109505-A-21.wav', '2-188822-C-40.wav']",2,"[0, 9, 5]","['chainsaw', 'sneezing', 'helicopter']",True,"[68391, 109505, 188822]","['A', 'A', 'C']"
845,"['2-68391-A-41.wav', '2-100786-A-1.wav', '2-66637-A-20.wav']",2,"[0, 7, 3]","['chainsaw', 'rooster', 'crying_baby']",True,"[68391, 100786, 66637]","['A', 'A', 'A']"
846,"['2-68391-B-41.wav', '2-117625-A-10.wav', '2-116400-A-0.wav']",2,"[0, 6, 4]","['chainsaw', 'rain', 'dog']",True,"[68391, 117625, 116400]","['B', 'A', 'A']"
847,"['2-68391-B-41.wav', '2-101676-A-10.wav', '2-109505-A-21.wav']",2,"[0, 6, 9]","['chainsaw', 'rain', 'sneezing']",True,"[68391, 101676, 109505]","['B', 'A', 'A']"
848,"['2-68391-B-41.wav', '2-118072-A-0.wav', '2-188822-A-40.wav']",2,"[0, 4, 5]","['chainsaw', 'dog', 'helicopter']",True,"[68391, 118072, 188822]","['B', 'A', 'A']"
849,"['2-68391-B-41.wav', '2-116400-A-0.wav', '2-141584-A-38.wav']",2,"[0, 4, 1]","['chainsaw', 'dog', 'clock_tick']",True,"[68391, 116400, 141584]","['B', 'A', 'A']"
850,"['2-68391-B-41.wav', '2-117271-A-0.wav', '2-18766-B-12.wav']",2,"[0, 4, 2]","['chainsaw', 'dog', 'crackling_fire']",True,"[68391, 117271, 18766]","['B', 'A', 'B']"
851,"['2-68391-B-41.wav', '2-102852-A-11.wav', '2-118072-A-0.wav']",2,"[0, 8, 4]","['chainsaw', 'sea_waves', 'dog']",True,"[68391, 102852, 118072]","['B', 'A', 'A']"
852,"['2-71162-A-1.wav', '2-117625-A-10.wav', '2-88724-A-38.wav']",2,"[7, 6, 1]","['rooster', 'rain', 'clock_tick']",True,"[71162, 117625, 88724]","['A', 'A', 'A']"
853,"['2-71162-A-1.wav', '2-118104-A-21.wav', '2-114587-A-0.wav']",2,"[7, 9, 4]","['rooster', 'sneezing', 'dog']",True,"[71162, 118104, 114587]","['A', 'A', 'A']"
854,"['2-71162-A-1.wav', '2-116400-A-0.wav', '2-95258-B-1.wav']",2,"[7, 4, 7]","['rooster', 'dog', 'rooster']",True,"[71162, 116400, 95258]","['A', 'A', 'B']"
855,"['2-71162-A-1.wav', '2-118104-A-21.wav', '2-87781-A-10.wav']",2,"[7, 9, 6]","['rooster', 'sneezing', 'rain']",True,"[71162, 118104, 87781]","['A', 'A', 'A']"
856,"['2-71162-A-1.wav', '2-107351-A-20.wav', '2-119748-A-38.wav']",2,"[7, 3, 1]","['rooster', 'crying_baby', 'clock_tick']",True,"[71162, 107351, 119748]","['A', 'A', 'A']"
857,"['2-71162-A-1.wav', '2-102852-A-11.wav', '2-116400-A-0.wav']",2,"[7, 8, 4]","['rooster', 'sea_waves', 'dog']",True,"[71162, 102852, 116400]","['A', 'A', 'A']"
858,"['2-72970-A-10.wav', '2-100786-A-1.wav', '2-37806-A-40.wav']",2,"[6, 7, 5]","['rain', 'rooster', 'helicopter']",True,"[72970, 100786, 37806]","['A', 'A', 'A']"
859,"['2-72970-A-10.wav', '2-118964-A-0.wav', '2-93030-A-21.wav']",2,"[6, 4, 9]","['rain', 'dog', 'sneezing']",True,"[72970, 118964, 93030]","['A', 'A', 'A']"
860,"['2-72970-A-10.wav', '2-117625-A-10.wav', '2-122104-A-0.wav']",2,"[6, 6, 4]","['rain', 'rain', 'dog']",True,"[72970, 117625, 122104]","['A', 'A', 'A']"
861,"['2-72970-A-10.wav', '2-107351-B-20.wav', '2-82367-A-10.wav']",2,"[6, 3, 6]","['rain', 'crying_baby', 'rain']",True,"[72970, 107351, 82367]","['A', 'B', 'A']"
862,"['2-72970-A-10.wav', '2-109505-A-21.wav', '2-188822-C-40.wav']",2,"[6, 9, 5]","['rain', 'sneezing', 'helicopter']",True,"[72970, 109505, 188822]","['A', 'A', 'C']"
863,"['2-72970-A-10.wav', '2-114280-A-0.wav', '2-18766-B-12.wav']",2,"[6, 4, 2]","['rain', 'dog', 'crackling_fire']",True,"[72970, 114280, 18766]","['A', 'A', 'B']"
864,"['2-73027-A-10.wav', '2-117271-A-0.wav', '2-18766-B-12.wav']",2,"[6, 4, 2]","['rain', 'dog', 'crackling_fire']",True,"[73027, 117271, 18766]","['A', 'A', 'B']"
865,"['2-73027-A-10.wav', '2-116400-A-0.wav', '2-18766-B-12.wav']",2,"[6, 4, 2]","['rain', 'dog', 'crackling_fire']",True,"[73027, 116400, 18766]","['A', 'A', 'B']"
866,"['2-73027-A-10.wav', '2-102852-A-11.wav', '2-95258-B-1.wav']",2,"[6, 8, 7]","['rain', 'sea_waves', 'rooster']",True,"[73027, 102852, 95258]","['A', 'A', 'B']"
867,"['2-73027-A-10.wav', '2-102852-A-11.wav', '2-117271-A-0.wav']",2,"[6, 8, 4]","['rain', 'sea_waves', 'dog']",True,"[73027, 102852, 117271]","['A', 'A', 'A']"
868,"['2-73027-A-10.wav', '2-107351-A-20.wav', '2-122104-A-0.wav']",2,"[6, 3, 4]","['rain', 'crying_baby', 'dog']",True,"[73027, 107351, 122104]","['A', 'A', 'A']"
869,"['2-73027-A-10.wav', '2-118964-A-0.wav', '2-93030-A-21.wav']",2,"[6, 4, 9]","['rain', 'dog', 'sneezing']",True,"[73027, 118964, 93030]","['A', 'A', 'A']"
870,"['2-73260-A-10.wav', '2-107351-A-20.wav', '2-116400-A-0.wav']",2,"[6, 3, 4]","['rain', 'crying_baby', 'dog']",True,"[73260, 107351, 116400]","['A', 'A', 'A']"
871,"['2-73260-A-10.wav', '2-101676-A-10.wav', '2-68391-A-41.wav']",2,"[6, 6, 0]","['rain', 'rain', 'chainsaw']",True,"[73260, 101676, 68391]","['A', 'A', 'A']"
872,"['2-73260-A-10.wav', '2-118072-A-0.wav', '2-135728-A-38.wav']",2,"[6, 4, 1]","['rain', 'dog', 'clock_tick']",True,"[73260, 118072, 135728]","['A', 'A', 'A']"
873,"['2-73260-A-10.wav', '2-114280-A-0.wav', '2-119102-A-21.wav']",2,"[6, 4, 9]","['rain', 'dog', 'sneezing']",True,"[73260, 114280, 119102]","['A', 'A', 'A']"
874,"['2-73260-A-10.wav', '2-118072-A-0.wav', '2-117625-A-10.wav']",2,"[6, 4, 6]","['rain', 'dog', 'rain']",True,"[73260, 118072, 117625]","['A', 'A', 'A']"
875,"['2-73260-A-10.wav', '2-109505-A-21.wav', '2-188822-D-40.wav']",2,"[6, 9, 5]","['rain', 'sneezing', 'helicopter']",True,"[73260, 109505, 188822]","['A', 'A', 'D']"
876,"['2-77945-A-41.wav', '2-118104-A-21.wav', '2-100786-A-1.wav']",2,"[0, 9, 7]","['chainsaw', 'sneezing', 'rooster']",True,"[77945, 118104, 100786]","['A', 'A', 'A']"
877,"['2-77945-A-41.wav', '2-114587-A-0.wav', '2-73027-A-10.wav']",2,"[0, 4, 6]","['chainsaw', 'dog', 'rain']",True,"[77945, 114587, 73027]","['A', 'A', 'A']"
878,"['2-77945-A-41.wav', '2-114280-A-0.wav', '2-18766-A-12.wav']",2,"[0, 4, 2]","['chainsaw', 'dog', 'crackling_fire']",True,"[77945, 114280, 18766]","['A', 'A', 'A']"
879,"['2-77945-A-41.wav', '2-116400-A-0.wav', '2-141584-A-38.wav']",2,"[0, 4, 1]","['chainsaw', 'dog', 'clock_tick']",True,"[77945, 116400, 141584]","['A', 'A', 'A']"
880,"['2-77945-A-41.wav', '2-109505-A-21.wav', '2-188822-C-40.wav']",2,"[0, 9, 5]","['chainsaw', 'sneezing', 'helicopter']",True,"[77945, 109505, 188822]","['A', 'A', 'C']"
881,"['2-77945-A-41.wav', '2-107351-B-20.wav', '2-50668-B-41.wav']",2,"[0, 3, 0]","['chainsaw', 'crying_baby', 'chainsaw']",True,"[77945, 107351, 50668]","['A', 'B', 'B']"
882,"['2-77945-B-41.wav', '2-118072-A-0.wav', '2-117625-A-10.wav']",2,"[0, 4, 6]","['chainsaw', 'dog', 'rain']",True,"[77945, 118072, 117625]","['B', 'A', 'A']"
883,"['2-77945-B-41.wav', '2-109505-A-21.wav', '2-118964-A-0.wav']",2,"[0, 9, 4]","['chainsaw', 'sneezing', 'dog']",True,"[77945, 109505, 118964]","['B', 'A', 'A']"
884,"['2-77945-B-41.wav', '2-100786-A-1.wav', '2-66637-A-20.wav']",2,"[0, 7, 3]","['chainsaw', 'rooster', 'crying_baby']",True,"[77945, 100786, 66637]","['B', 'A', 'A']"
